"what","portfolio.monthly.return....","benchmark.return...."
"kappa (MAR = 0.25%, L = 4)",-0.963443008469031,-0.965148006585449
"kappa (MAR = 0.25%, L = 4)",-0.959675777997204,-0.9605513637762
"kappa (MAR = 0.25%, L = 4)",-0.960779101046781,-0.961901090796156
"kappa (MAR = 0.25%, L = 4)",-0.962489967685284,-0.963565991606562
"kappa (MAR = 0.25%, L = 4)",-0.964025425492618,-0.965090496935246
"kappa (MAR = 0.3%, L = 4)",-1,-1
"kappa (MAR = 0.3%, L = 4)",-0.997580307300181,-0.997597072667507
"kappa (MAR = 0.3%, L = 4)",-0.998360244784796,-0.998278800728594
"kappa (MAR = 0.3%, L = 4)",-0.997044513587538,-0.996540171081688
"kappa (MAR = 0.3%, L = 4)",-0.997427387464109,-0.997101177512775
"kappa (MAR = 0.3%, L = 4)",-0.997155810481342,-0.997362944720574
"kappa (MAR = 0.3%, L = 4)",-0.99749785366099,-0.997704619228737
"kappa (MAR = 0.3%, L = 4)",-0.992087606279042,-0.992535603796369
"kappa (MAR = 0.3%, L = 4)",-0.991252214881828,-0.991642160214251
"kappa (MAR = 0.3%, L = 4)",-0.990902256387026,-0.991003735788195
"kappa (MAR = 0.3%, L = 4)",-0.99114167895116,-0.991216388153725
"kappa (MAR = 0.3%, L = 4)",-0.986036428153819,-0.985694904678415
"kappa (MAR = 0.3%, L = 4)",-0.986376082616899,-0.986085490215581
"kappa (MAR = 0.3%, L = 4)",-0.98335786975544,-0.983055922030691
"kappa (MAR = 0.3%, L = 4)",-0.977868899118172,-0.977564680271244
"kappa (MAR = 0.3%, L = 4)",-0.979100647382236,-0.978845713995875
"kappa (MAR = 0.3%, L = 4)",-0.977293349728426,-0.977275286592815
"kappa (MAR = 0.3%, L = 4)",-0.978089194562104,-0.978169867754973
"kappa (MAR = 0.3%, L = 4)",-0.975577553963993,-0.976694559170804
"kappa (MAR = 0.3%, L = 4)",-0.974485710360528,-0.975804426010218
"kappa (MAR = 0.3%, L = 4)",-0.971656732089365,-0.972401780550253
"kappa (MAR = 0.3%, L = 4)",-0.972501513395328,-0.973400471884218
"kappa (MAR = 0.3%, L = 4)",-0.973688334981584,-0.974553262691396
"kappa (MAR = 0.3%, L = 4)",-0.974742981885436,-0.97561785263412
"InformationRatio",NA,NA
"InformationRatio",2192422383341705,-2192422383341705
"InformationRatio",-1.45759539393219,1.45759539393219
"InformationRatio",-0.932077002348303,0.932077002348303
"InformationRatio",-0.633700848025469,0.633700848025469
"InformationRatio",0.581026043340714,-0.581026043340714
"InformationRatio",0.818621924132134,-0.818621924132134
"InformationRatio",1.09691086554744,-1.09691086554744
"InformationRatio",1.12799856194978,-1.12799856194978
"InformationRatio",0.834948113035589,-0.834948113035589
"InformationRatio",0.894609011980429,-0.894609011980429
"InformationRatio",0.680555665105536,-0.680555665105536
"InformationRatio",0.773238177046821,-0.773238177046821
"InformationRatio",0.81479979934521,-0.81479979934521
"InformationRatio",0.837333615458441,-0.837333615458441
"InformationRatio",0.983733245058791,-0.983733245058791
"InformationRatio",0.819077527667146,-0.819077527667146
"InformationRatio",-0.660382258949156,0.660382258949156
"InformationRatio",-0.461245819137599,0.461245819137599
"InformationRatio",-0.424309878080501,0.424309878080501
"InformationRatio",-0.355984765317838,0.355984765317838
"InformationRatio",-0.260853292162167,0.260853292162167
"InformationRatio",-0.288025364315065,0.288025364315065
"InformationRatio",-0.425244413618273,0.425244413618273
"Kurtosis (method=excess)",NA,NA
"Kurtosis (method=excess)",-2,-2
"Kurtosis (method=excess)",-1.5,-1.5
"Kurtosis (method=excess)",-1.17592035552795,-1.51586514665909
"Kurtosis (method=excess)",-0.946690799808756,-1.12909071627837
"Kurtosis (method=excess)",-0.960287233897871,-0.737401516277687
"Kurtosis (method=excess)",-0.577933000761201,-0.273539914149383
"Kurtosis (method=excess)",0.786412421150272,0.918047316719063
"Kurtosis (method=excess)",0.599542370866215,0.660711499469685
"Kurtosis (method=excess)",-0.0118757748927316,-0.107596654141312
"Kurtosis (method=excess)",0.0751739143046248,-0.0379820324204743
"Kurtosis (method=excess)",-0.274069906710951,-0.186545045982642
"Kurtosis (method=excess)",-0.380224161538359,-0.278302109858642
"Kurtosis (method=excess)",-0.315603704257386,-0.246636987119355
"Kurtosis (method=excess)",-0.162351552272016,-0.129068865150549
"Kurtosis (method=excess)",0.025289052269851,0.0617935169905168
"Kurtosis (method=excess)",-0.33285099821964,-0.288599385441612
"Kurtosis (method=excess)",-0.37425348407483,-0.156975550831762
"Kurtosis (method=excess)",-0.585026741575149,-0.334654051897
"Kurtosis (method=excess)",-0.693346063609531,-0.420087042459479
"Kurtosis (method=excess)",-0.773816312858612,-0.562360619310527
"Kurtosis (method=excess)",-0.682083497046512,-0.443972767489427
"Kurtosis (method=excess)",-0.61779722177118,-0.37697220568453
"Kurtosis (method=excess)",-0.567546205892125,-0.292535825270004
"Kurtosis (method=moment)",NA,NA
"Kurtosis (method=moment)",1,1
"Kurtosis (method=moment)",1.5,1.5
"Kurtosis (method=moment)",1.82407964447205,1.48413485334091
"Kurtosis (method=moment)",2.05330920019124,1.87090928372163
"Kurtosis (method=moment)",2.03971276610213,2.26259848372231
"Kurtosis (method=moment)",2.4220669992388,2.72646008585062
"Kurtosis (method=moment)",3.78641242115027,3.91804731671906
"Kurtosis (method=moment)",3.59954237086622,3.66071149946969
"Kurtosis (method=moment)",2.98812422510727,2.89240334585869
"Kurtosis (method=moment)",3.07517391430462,2.96201796757953
"Kurtosis (method=moment)",2.72593009328905,2.81345495401736
"Kurtosis (method=moment)",2.61977583846164,2.72169789014136
"Kurtosis (method=moment)",2.68439629574261,2.75336301288065
"Kurtosis (method=moment)",2.83764844772798,2.87093113484945
"Kurtosis (method=moment)",3.02528905226985,3.06179351699052
"Kurtosis (method=moment)",2.66714900178036,2.71140061455839
"Kurtosis (method=moment)",2.62574651592517,2.84302444916824
"Kurtosis (method=moment)",2.41497325842485,2.665345948103
"Kurtosis (method=moment)",2.30665393639047,2.57991295754052
"Kurtosis (method=moment)",2.22618368714139,2.43763938068947
"Kurtosis (method=moment)",2.31791650295349,2.55602723251057
"Kurtosis (method=moment)",2.38220277822882,2.62302779431547
"Kurtosis (method=moment)",2.43245379410787,2.70746417473
"Kurtosis (method=fisher)",0,0
"Kurtosis (method=fisher)",-Inf,-Inf
"Kurtosis (method=fisher)",Inf,Inf
"Kurtosis (method=fisher)",4.1051488969782,-0.229034674323526
"Kurtosis (method=fisher)",0.323002342941976,-1.19642879285758
"Kurtosis (method=fisher)",-1.01199077941688,-1.74798767019989
"Kurtosis (method=fisher)",-1.29774197755811,-1.77130276832808
"Kurtosis (method=fisher)",3.50322162640556,3.7101512304028
"Kurtosis (method=fisher)",3.52340609267064,3.61455515638208
"Kurtosis (method=fisher)",1.75677799495475,1.65024833240908
"Kurtosis (method=fisher)",2.11741696176158,1.98956987450806
"Kurtosis (method=fisher)",1.71543923361024,1.8836097229628
"Kurtosis (method=fisher)",1.14035708703194,1.31718949986184
"Kurtosis (method=fisher)",0.780921796357927,0.910632094930527
"Kurtosis (method=fisher)",0.167596700064711,0.257296582122965
"Kurtosis (method=fisher)",0.285024179971107,0.399009886725683
"Kurtosis (method=fisher)",-0.0566462335540653,0.0524219031957123
"Kurtosis (method=fisher)",-0.00699949931664582,0.113322078811062
"Kurtosis (method=fisher)",-0.278801123368228,-0.220357621515441
"Kurtosis (method=fisher)",-0.512533092734235,-0.461486179162842
"Kurtosis (method=fisher)",-0.69647228057613,-0.645465756047616
"Kurtosis (method=fisher)",-0.652364270872184,-0.573950986561519
"Kurtosis (method=fisher)",-0.535548343037929,-0.452104740788761
"Kurtosis (method=fisher)",-0.429633491942442,-0.330686715690868
"Kurtosis (method=sample)",NA,NA
"Kurtosis (method=sample)",-Inf,-Inf
"Kurtosis (method=sample)",Inf,Inf
"Kurtosis (method=sample)",13.6805973335403,11.1310114000568
"Kurtosis (method=sample)",8.21323680076498,7.48363713488652
"Kurtosis (method=sample)",5.94916223446454,6.59924557752341
"Kurtosis (method=sample)",5.81296079817312,6.54350420604148
"Kurtosis (method=sample)",7.95146608441557,8.22789936511004
"Kurtosis (method=sample)",6.85627118260232,6.97278380851369
"Kurtosis (method=sample)",5.28257675510035,5.11335591500018
"Kurtosis (method=sample)",5.12528985717437,4.93669661263254
"Kurtosis (method=sample)",4.33120003711482,4.47026731582758
"Kurtosis (method=sample)",4.00111218965051,4.15677495948862
"Kurtosis (method=sample)",3.9655854368925,4.06746808721005
"Kurtosis (method=sample)",4.07457213007095,4.12236265516844
"Kurtosis (method=sample)",4.23872916664182,4.28987553204715
"Kurtosis (method=sample)",3.65780434529878,3.71849227139436
"Kurtosis (method=sample)",3.53381718601596,3.82623707117225
"Kurtosis (method=sample)",3.19628813615054,3.52766375484221
"Kurtosis (method=sample)",3.00769581901895,3.36400415051852
"Kurtosis (method=sample)",2.86409597176085,3.13614423246599
"Kurtosis (method=sample)",2.9461938708593,3.24884514027002
"Kurtosis (method=sample)",2.99476920691623,3.29752065571088
"Kurtosis (method=sample)",3.02740461387885,3.36967943824621
"Kurtosis (method=sample_excess)",NA,NA
"Kurtosis (method=sample_excess)",NA,NA
"Kurtosis (method=sample_excess)",NA,NA
"Kurtosis (method=sample_excess)",0.180597333540339,-2.3689885999432
"Kurtosis (method=sample_excess)",0.213236800764976,-0.516362865113479
"Kurtosis (method=sample_excess)",-0.300837765535458,0.349245577523414
"Kurtosis (method=sample_excess)",0.412960798173117,1.14350420604148
"Kurtosis (method=sample_excess)",3.05146608441557,3.32789936511004
"Kurtosis (method=sample_excess)",2.28484261117374,2.40135523708511
"Kurtosis (method=sample_excess)",0.943291040814638,0.774070200714466
"Kurtosis (method=sample_excess)",0.958623190507708,0.770029945965875
"Kurtosis (method=sample_excess)",0.297866703781488,0.436933982494246
"Kurtosis (method=sample_excess)",0.0738394623777787,0.229502232215892
"Kurtosis (method=sample_excess)",0.124676345983406,0.226558996300954
"Kurtosis (method=sample_excess)",0.305341360840183,0.353131885937673
"Kurtosis (method=sample_excess)",0.529937957850615,0.581084323255944
"Kurtosis (method=sample_excess)",0.00066148815592193,0.0613494142515036
"Kurtosis (method=sample_excess)",-0.0786828139840408,0.213737071172254
"Kurtosis (method=sample_excess)",-0.377241275614168,-0.0458656569224991
"Kurtosis (method=sample_excess)",-0.531519867255564,-0.175211535755988
"Kurtosis (method=sample_excess)",-0.644675958063712,-0.372627697358573
"Kurtosis (method=sample_excess)",-0.535385076509119,-0.232733807098403
"Kurtosis (method=sample_excess)",-0.462373650226626,-0.159622201431981
"Kurtosis (method=sample_excess)",-0.407660321186087,-0.0653854968187288
"Upside Potential (MAR = 0%, method = full)",Inf,Inf
"Upside Potential (MAR = 0%, method = full)",Inf,Inf
"Upside Potential (MAR = 0%, method = full)",Inf,Inf
"Upside Potential (MAR = 0%, method = full)",2,2.04545454545455
"Upside Potential (MAR = 0%, method = full)",2.45967477524977,2.39869110313614
"Upside Potential (MAR = 0%, method = full)",3.2659863237109,2.85773803324704
"Upside Potential (MAR = 0%, method = full)",3.62845894088858,3.12679700398543
"Upside Potential (MAR = 0%, method = full)",5.76292026667036,5.01402990295916
"Upside Potential (MAR = 0%, method = full)",3.15806085254042,2.79553731896645
"Upside Potential (MAR = 0%, method = full)",3.73121420712607,3.36610098454433
"Upside Potential (MAR = 0%, method = full)",3.41623060538018,3.05447915886443
"Upside Potential (MAR = 0%, method = full)",4.57588604814948,4.15034324365342
"Upside Potential (MAR = 0%, method = full)",5.01557602630336,4.54094896237078
"Upside Potential (MAR = 0%, method = full)",2.10638445024646,2.00140773489451
"Upside Potential (MAR = 0%, method = full)",1.13726222431122,1.0972682663971
"Upside Potential (MAR = 0%, method = full)",1.15892577188627,1.11222662257506
"Upside Potential (MAR = 0%, method = full)",0.935726224255812,0.909876043963899
"Upside Potential (MAR = 0%, method = full)",0.882437091954946,0.939670579887925
"Upside Potential (MAR = 0%, method = full)",1.03521522292858,1.06875562745228
"Upside Potential (MAR = 0%, method = full)",1.15139270412524,1.18192218660085
"Upside Potential (MAR = 0%, method = full)",0.914626304739137,0.922616152716884
"Upside Potential (MAR = 0%, method = full)",0.939325410767036,0.937689070943953
"Upside Potential (MAR = 0%, method = full)",0.917762608461878,0.916747054021129
"Upside Potential (MAR = 0%, method = full)",0.895552824981329,0.897444954307729
"Upside Potential (MAR = 2%, method = full)",0,0
"Upside Potential (MAR = 2%, method = full)",0.249567099242311,0.196418550329597
"Upside Potential (MAR = 2%, method = full)",0.180090067556299,0.159394178265835
"Upside Potential (MAR = 2%, method = full)",0.084182029989947,0.0696327504694191
"Upside Potential (MAR = 2%, method = full)",0.074564371920144,0.0614295116833951
"Upside Potential (MAR = 2%, method = full)",0.124790687043207,0.0559927617236163
"Upside Potential (MAR = 2%, method = full)",0.11482655074037,0.0511510624313881
"Upside Potential (MAR = 2%, method = full)",0.566345760976767,0.478474376469345
"Upside Potential (MAR = 2%, method = full)",0.38924421262796,0.327490621621608
"Upside Potential (MAR = 2%, method = full)",0.496603787997785,0.447386231520864
"Upside Potential (MAR = 2%, method = full)",0.422939762902037,0.379863935768733
"Upside Potential (MAR = 2%, method = full)",0.721613143065544,0.681922555057495
"Upside Potential (MAR = 2%, method = full)",0.793059378877593,0.747379109601258
"Upside Potential (MAR = 2%, method = full)",0.533647193640621,0.505475300123251
"Upside Potential (MAR = 2%, method = full)",0.361428983254586,0.344087903663521
"Upside Potential (MAR = 2%, method = full)",0.349830114672462,0.332850261617658
"Upside Potential (MAR = 2%, method = full)",0.29008803231552,0.278370890926183
"Upside Potential (MAR = 2%, method = full)",0.268817431127598,0.272284553524837
"Upside Potential (MAR = 2%, method = full)",0.343926817047853,0.333415180986855
"Upside Potential (MAR = 2%, method = full)",0.396167194732656,0.384967920676526
"Upside Potential (MAR = 2%, method = full)",0.330102709038152,0.315224514597886
"Upside Potential (MAR = 2%, method = full)",0.327736011137897,0.307970983656468
"Upside Potential (MAR = 2%, method = full)",0.316839898925476,0.298133768144092
"Upside Potential (MAR = 2%, method = full)",0.305496609055435,0.289645665818456
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0,0
"Upside Potential (MAR = 4%, method = full)",0.119963276124179,0.108881051885934
"Upside Potential (MAR = 4%, method = full)",0.0935876622158666,0.0849853582840428
"Upside Potential (MAR = 4%, method = full)",0.0887850520477858,0.0870741251815431
"Upside Potential (MAR = 4%, method = full)",0.0766739201218654,0.075162272819337
"Upside Potential (MAR = 4%, method = full)",0.18488366265252,0.186569178646176
"Upside Potential (MAR = 4%, method = full)",0.177630477415623,0.17924222928163
"Upside Potential (MAR = 4%, method = full)",0.138565598904373,0.140161559228009
"Upside Potential (MAR = 4%, method = full)",0.106063078349339,0.107590495041145
"Upside Potential (MAR = 4%, method = full)",0.101718021616249,0.103039270913185
"Upside Potential (MAR = 4%, method = full)",0.0871007112618684,0.0887561201237919
"Upside Potential (MAR = 4%, method = full)",0.0804440294829835,0.0858330541573995
"Upside Potential (MAR = 4%, method = full)",0.112841910781149,0.107413405910283
"Upside Potential (MAR = 4%, method = full)",0.130185959338429,0.123305839991111
"Upside Potential (MAR = 4%, method = full)",0.112395819192509,0.105142433301478
"Upside Potential (MAR = 4%, method = full)",0.109535590118895,0.102260213994702
"Upside Potential (MAR = 4%, method = full)",0.105061560073279,0.0981714228536767
"Upside Potential (MAR = 4%, method = full)",0.100596253836552,0.0946226433672945
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0,0
"Upside Potential (MAR = 6%, method = full)",0.0190419977779342,0.0134052593251051
"Upside Potential (MAR = 6%, method = full)",0.0156013869421649,0.0109860927189578
"Upside Potential (MAR = 6%, method = full)",0.0146701852718379,0.0103497267138993
"Upside Potential (MAR = 6%, method = full)",0.0128462426214278,0.00905884809177505
"Upside Potential (MAR = 6%, method = full)",0.0491973636742793,0.0485698456774284
"Upside Potential (MAR = 6%, method = full)",0.0469209240515356,0.0462972481143049
"Upside Potential (MAR = 6%, method = full)",0.0390084148834026,0.038520601993666
"Upside Potential (MAR = 6%, method = full)",0.0318749313520197,0.0315152294749993
"Upside Potential (MAR = 6%, method = full)",0.0303226414334605,0.0299438011679343
"Upside Potential (MAR = 6%, method = full)",0.026601107260883,0.026371463551136
"Upside Potential (MAR = 6%, method = full)",0.0246131044198686,0.0253395014084049
"Upside Potential (MAR = 6%, method = full)",0.032512578330509,0.0246636595752984
"Upside Potential (MAR = 6%, method = full)",0.0316884599769282,0.0240363272109569
"Upside Potential (MAR = 6%, method = full)",0.0280288583371828,0.0210844867933815
"Upside Potential (MAR = 6%, method = full)",0.0271839136658731,0.0203965942196132
"Upside Potential (MAR = 6%, method = full)",0.0259757736340038,0.0195015817475211
"Upside Potential (MAR = 6%, method = full)",0.0248022331974299,0.0187187523048696
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0,0
"Upside Potential (MAR = 8%, method = full)",0.00127975634120742,0.00380216227082606
"Upside Potential (MAR = 8%, method = full)",0.00121066262529432,0.00359521808868411
"Upside Potential (MAR = 8%, method = full)",0.00103896790819306,0.00308640995273506
"Upside Potential (MAR = 8%, method = full)",0.000880184844143508,0.00261638796290962
"Upside Potential (MAR = 8%, method = full)",0.000833236128121693,0.00247437176253239
"Upside Potential (MAR = 8%, method = full)",0.000742626902373679,0.00221139739812976
"Upside Potential (MAR = 8%, method = full)",0.000688887584596297,0.00211535183707276
"Upside Potential (MAR = 8%, method = full)",0.000670227738311485,0.00205525689930146
"Upside Potential (MAR = 8%, method = full)",0.00065191209167005,0.00199809162379291
"Upside Potential (MAR = 8%, method = full)",0.000585991431022058,0.00178621938939825
"Upside Potential (MAR = 8%, method = full)",0.000566152852534352,0.0017214704562219
"Upside Potential (MAR = 8%, method = full)",0.000540120286083016,0.00164313103110205
"Upside Potential (MAR = 8%, method = full)",0.000515233431004475,0.00157415458330715
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 10%, method = full)",0,0
"Upside Potential (MAR = 0%, method = subset)",Inf,Inf
"Upside Potential (MAR = 0%, method = subset)",Inf,Inf
"Upside Potential (MAR = 0%, method = subset)",Inf,Inf
"Upside Potential (MAR = 0%, method = subset)",1.33333333333333,1.36363636363636
"Upside Potential (MAR = 0%, method = subset)",1.375,1.34090909090909
"Upside Potential (MAR = 0%, method = subset)",1.6,1.4
"Upside Potential (MAR = 0%, method = subset)",1.6,1.37878787878788
"Upside Potential (MAR = 0%, method = subset)",2.32857142857143,2.02597402597403
"Upside Potential (MAR = 0%, method = subset)",1.91407392362666,1.69435148168677
"Upside Potential (MAR = 0%, method = subset)",2.08581215143672,1.88170765514252
"Upside Potential (MAR = 0%, method = subset)",2.45309384095337,2.19333086008019
"Upside Potential (MAR = 0%, method = subset)",3.05059069876632,2.76689549576895
"Upside Potential (MAR = 0%, method = subset)",3.13222622450795,2.83582171808348
"Upside Potential (MAR = 0%, method = subset)",1.57627378753008,1.49771640704291
